subDistrictCode,subDistrictName,districtCode,stateCode
1,Kupwara,1,1
2,Handwara,1,1
3,Karnah,1,1
4,Khag,2,1
5,Beerwah,2,1
6,Khansahib,2,1
7,Budgam,2,1
8,Chadoora,2,1
9,Charar- E- Shrief,2,1
10,Leh,3,1
11,Nubra,3,1
12,Khalsi,3,1
13,Kargil,4,1
14,Sanku,4,1
15,Zanskar,4,1
16,Haveli,5,1
17,Mandi,5,1
18,Mendhar,5,1
19,Surankote,5,1
20,Thanamandi,6,1
21,Darhal,6,1
22,Rajauri,6,1
23,Budhal,6,1
24,Kalakote,6,1
25,Nowshehra,6,1
26,Sunderbani,6,1
27,Billawar,7,1
28,Bashohli,7,1
29,Bani,7,1
30,Kathua,7,1
31,Hiranagar,7,1
32,Sopore,8,1
33,Rafiabad,8,1
34,Pattan,8,1
35,Baramulla,8,1
36,Kreeri,8,1
37,Uri,8,1
38,Boniyar,8,1
39,Tangmarg ,8,1
40,Gurez,9,1
41,Bandipora,9,1
42,Sonawari,9,1
43,Srinagar (North),10,1
44,Srinagar (South),10,1
45,Lar,11,1
46,Kangan,11,1
47,Ganderbal,11,1
48,Pampore,12,1
49,Awantipora,12,1
50,Tral,12,1
51,Pulwama,12,1
52,Shopian,13,1
53,Pahalgam,14,1
54,Bijbehara,14,1
55,Anantnag,14,1
56,Shangus,14,1
57,Kokernag,14,1
58,Dooru,14,1
59,Kulgam,15,1
60, Devsar,15,1
61,Damhal Hanjipora,15,1
62,Doda,16,1
63,Thathri,16,1
64,Gandoh,16,1
65,Bhaderwah,16,1
66,Banihal,17,1
67,Ramban,17,1
68,Kishtwar,18,1
69,Marwah,18,1
70,Chhatroo,18,1
71,Atholi (Paddar),18,1
72,Udhampur,19,1
73,Chenani,19,1
74,Ramnagar,19,1
75,Majalta,19,1
76,Gool-Gulabgarh,20,1
77,Reasi,20,1
78,Akhnoor,21,1
79,Jammu,21,1
80,Ranbir Singh Pora,21,1
81,Bishnah,21,1
82,Samba,22,1
83,Pangi,23,2
84,Chaurah,23,2
85,Saluni,23,2
86,Bhalai,23,2
87,Dalhousie,23,2
88,Bhattiyat,23,2
89,Sihunta,23,2
90,Chamba,23,2
91,Holi,23,2
92,Brahmaur,23,2
93,Nurpur,24,2
94,Indora,24,2
95,Fatehpur,24,2
96,Jawali,24,2
97,Harchakian,24,2
98,Shahpur,24,2
99,Dharmsala,24,2
100,Kangra,24,2
101,Nagrota Bagwan,24,2
102,Baroh,24,2
103,Dera Gopipur,24,2
104,Jawalamukhi,24,2
105,Jaswan,24,2
106,Rakkar,24,2
107,Khundian,24,2
108,Thural,24,2
109,Dhira,24,2
110,Jaisinghpur,24,2
111,Palampur,24,2
112,Baijnath,24,2
113,Multhan,24,2
114,Udaipur,25,2
115,Lahul,25,2
116,Spiti,25,2
117,Manali,26,2
118,Kullu,26,2
119,Sainj,26,2
120,Banjar,26,2
121,Ani,26,2
122,Nermand,26,2
123,Padhar,27,2
124,Jogindarnagar,27,2
125,Lad Bharol,27,2
126,Sandhol,27,2
127,Dharmpur,27,2
128,Kotli,27,2
129,Sarkaghat,27,2
130,Bhadrota,27,2
131,Baldwara,27,2
132,Sundarnagar,27,2
133,Mandi,27,2
134,Aut,27,2
135,Bali Chowki,27,2
136,Thunag,27,2
137,Chachyot,27,2
138,Nihri,27,2
139,Karsog,27,2
140,Tira Sujanpur,28,2
141,Nadaun,28,2
142,Galore,28,2
143,Hamirpur,28,2
144,Barsar,28,2
145,Dhatwal,28,2
146,Bhoranj,28,2
147,Bharwain,29,2
148,Amb,29,2
149,Bangana,29,2
150,Una,29,2
151,Haroli,29,2
152,Ghumarwin,30,2
153,Bharari,30,2
154,Jhanduta,30,2
155,Naina Devi,30,2
156,Bilaspur Sadar,30,2
157,Namhol,30,2
158,Arki,31,2
159,Darlaghat,31,2
160,Ramshahr,31,2
161,Nalagarh,31,2
162,Baddi,31,2
163,Krishangarh,31,2
164,Kasauli,31,2
165,Solan,31,2
166,Kandaghat,31,2
167,Rajgarh,32,2
168,Nohra,32,2
169,Pachhad,32,2
170,Renuka,32,2
171,Dadahu,32,2
172,Nahan,32,2
173,Paonta Sahib,32,2
174,Kamrau,32,2
175,Shalai,32,2
176,Ronhat,32,2
177,Rampur,33,2
178,Nankhari,33,2
179,Kumharsain,33,2
180,Seoni,33,2
181,Shimla   ( Rural ),33,2
182,Shimla (urban),33,2
183,Junga,33,2
184,Theog,33,2
185,Chaupal,33,2
186,Cheta,33,2
187,Nerua,33,2
188,Jubbal,33,2
189,Kotkhai,33,2
190,Tikar,33,2
191,Rohru,33,2
192,Chirgaon,33,2
193,Dodra Kwar,33,2
194,Hangrang,34,2
195,Poo,34,2
196,Morang,34,2
197,Kalpa,34,2
198,Nichar,34,2
199,Sangla,34,2
200,Dhar Kalan,35,3
201,Pathankot       ,35,3
202,Gurdaspur ,35,3
203,Batala ,35,3
204,Dera Baba Nanak  ,35,3
205,Bhulath,36,3
206,Kapurthala ,36,3
207,Sultanpur Lodhi ,36,3
208,Phagwara ,36,3
209,Shahkot,37,3
210,Nakodar,37,3
211,Phillaur,37,3
212,Jalandhar - I,37,3
213,Jalandhar - II,37,3
214,Dasua,38,3
215,Mukerian ,38,3
216,Hoshiarpur ,38,3
217,Garhshankar,38,3
218,Nawanshahr,39,3
219,Balachaur,39,3
220,Bassi Pathana,40,3
221,Fatehgarh Sahib,40,3
222,Amloh,40,3
223,Khamanon,40,3
224,Samrala,41,3
225,Khanna,41,3
226,Payal,41,3
227,Ludhiana (East),41,3
228,Ludhiana (West),41,3
229,Raikot,41,3
230,Jagraon,41,3
231,Nihal Singhwala,42,3
232,Bagha Purana,42,3
233,Moga,42,3
234,Zira,43,3
235,Firozpur,43,3
236,Jalalabad ,43,3
237,Fazilka,43,3
238,Abohar ,43,3
239,Malout,44,3
240,Gidderbaha,44,3
241,Muktsar,44,3
242,Faridkot,45,3
243,Jaitu,45,3
244,Rampura Phul,46,3
245,Bathinda,46,3
246,Talwandi Sabo,46,3
247,Sardulgarh,47,3
248,Budhlada,47,3
249,Mansa,47,3
250,Samana,48,3
251,Patran,48,3
252,Nabha,48,3
253,Patiala,48,3
254,Rajpura,48,3
255,Ajnala,49,3
256,Amritsar -I  ,49,3
257,Amritsar- II ,49,3
258,Baba Bakala ,49,3
259,Tarn Taran,50,3
260,Patti ,50,3
261,Khadur Sahib,50,3
262,Anandpur Sahib,51,3
263,Nangal,51,3
264,Rup Nagar,51,3
265,Chamkaur Sahib,51,3
266,Kharar,52,3
267,SAS Nagar (Mohali),52,3
268,Dera Bassi,52,3
269,Malerkotla,53,3
270,Dhuri,53,3
271,Sangrur,53,3
272,Sunam,53,3
273,Lehra,53,3
274,Moonak,53,3
275,Barnala,54,3
276,Tapa,54,3
277,Chandigarh,55,4
278,Puraula,56,5
279,Mori,56,5
280,Rajgarhi,56,5
281,Dunda,56,5
282,Chinyali Saur,56,5
283,Bhatwari,56,5
284,Joshimath ,57,5
285,Chamoli,57,5
286,Pokhari ,57,5
287,Karnaprayag,57,5
288,Tharali  ,57,5
289,Gairsain,57,5
290,Ukhimath,58,5
291,Rudraprayag,58,5
292,Jakholi*,58,5
293,Ghansali,59,5
294,Devprayag,59,5
295,Pratapnagar,59,5
296,Jakhani Dhar,59,5
297,Tehri   ,59,5
298,Dhanaulti,59,5
299,Narendra Nagar,59,5
300,Chakrata ,60,5
301,Tyuni,60,5
302,Kalsi,60,5
303,Vikas Nagar,60,5
304,Dehradun,60,5
305,Rishikesh,60,5
306,Srinagar,61,5
307,Pauri,61,5
308,Thailisain,61,5
309,Dhoomakot,61,5
310,Lansdowne,61,5
311,Satpuli,61,5
312,Chaubatta Khal,61,5
313,Kotdwara,61,5
314,Yamkeshwar,61,5
315,Munsiari,62,5
316,Dharchula,62,5
317,Didihat,62,5
318,Berinag,62,5
319,Gangolihat,62,5
320,Pithoragarh,62,5
321,Kapkot,63,5
322,Kanda,63,5
323,Bageshwar,63,5
324,Garud,63,5
325,Bhikiasain,64,5
326,Chaukhutiya,64,5
327,Sult,64,5
328,Ranikhet,64,5
329,Dwarahat,64,5
330,Almora,64,5
331,Someshwar,64,5
332,Jainti,64,5
333,Bhanoli,64,5
334,Champawat,65,5
335,Pati,65,5
336,Lohaghat,65,5
337,Poornagiri,65,5
338,Kosya Kutauli,66,5
339,Betalghat,66,5
340,Nainital,66,5
341,Dhari,66,5
342,Haldwani,66,5
343,Ramnagar,66,5
344,Kaladhungi,66,5
345,Lalkuan,66,5
346,Kashipur,67,5
347,Jaspur,67,5
348,Bajpur,67,5
349,Kichha,67,5
350,Gadarpur,67,5
351,Sitarganj,67,5
352,Khatima,67,5
353,Roorkee,68,5
354,Hardwar,68,5
355,Laksar,68,5
356,Kalka,69,6
357,Panchkula,69,6
358,Naraingarh,70,6
359,Ambala,70,6
360,Barara,70,6
361,Jagadhri,71,6
362,Bilaspur,71,6
363,Chhachhrauli,71,6
364,Shahbad,72,6
365,Pehowa,72,6
366,Thanesar,72,6
367,Guhla,73,6
368,Kaithal,73,6
369,Fatehpur Pundri,73,6
370,Nilokheri,74,6
371,Indri,74,6
372,Karnal,74,6
373,Assandh,74,6
374,Gharaunda,74,6
375,Panipat,75,6
376,Israna,75,6
377,Samalkha,75,6
378,Gohana,76,6
379,Ganaur,76,6
380,Sonipat,76,6
381,Kharkhoda,76,6
382,Narwana,77,6
383,Jind,77,6
384,Julana,77,6
385,Safidon,77,6
386,Ratia,78,6
387,Tohana,78,6
388,Fatehabad,78,6
389,Dabwali,79,6
390,Sirsa,79,6
391,Rania,79,6
392,Ellenabad,79,6
393,Adampur,80,6
394,Hisar,80,6
395,Narnaund,80,6
396,Hansi,80,6
397,Bawani Khera,81,6
398,Bhiwani,81,6
399,Tosham,81,6
400,Siwani,81,6
401,Loharu,81,6
402,Dadri,81,6
403,Badhra,81,6
404,Maham,82,6
405,Rohtak,82,6
406,Sampla,82,6
407,Beri,83,6
408,Bahadurgarh,83,6
409,Jhajjar,83,6
410,Matenhail,83,6
411,Mahendragarh,84,6
412,Narnaul,84,6
413,Kosli,85,6
414,Rewari,85,6
415,Bawal,85,6
416,Pataudi,86,6
417,Gurgaon,86,6
418,Farrukhnagar,86,6
419,Manesar,86,6
420,Sohna,86,6
421,Taoru,87,6
422,Nuh,87,6
423,Ferozepur Jhirka,87,6
424,Punahana,87,6
425,Faridabad,88,6
426,Ballabgarh,88,6
427,Palwal,89,6
428,Hathin,89,6
429,Hodal,89,6
430,Narela,90,7
431,Saraswati Vihar,90,7
432,Model Town,90,7
433,Civil Lines,91,7
434,Sadar Bazar,91,7
435,Kotwali,91,7
436,Seelam Pur,92,7
437,Shahdara,92,7
438,Seema Puri,92,7
439,Gandhi Nagar,93,7
440,Vivek Vihar,93,7
441,Preet Vihar,93,7
442,Connaught Place,94,7
443,Chanakya Puri,94,7
444,Parliament Street,94,7
445,Darya Ganj,95,7
446,Pahar Ganj,95,7
447,Karol Bagh,95,7
448,Patel Nagar,96,7
449,Rajouri Garden,96,7
450,Punjabi Bagh,96,7
451,Najafgarh,97,7
452,Delhi Cantonment,97,7
453,Vasant Vihar,97,7
454,Hauz Khas,98,7
455,Defence Colony,98,7
456,Kalkaji,98,7
457,Karanpur,99,8
458,Ganganagar,99,8
459,Sadulshahar,99,8
